,result,table,_start,_stop,_time,_value,_field,_measurement,sensor
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:19:14.258738582Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:19:22.361573802Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:19:30.463736894Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:19:38.088006047Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:19:46.213991863Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:19:54.315580966Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:20:02.411841581Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:20:10.507096679Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:20:18.130077593Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:20:26.287897271Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:20:34.438804305Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:20:42.553752199Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:20:50.296765801Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:20:58.455555101Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:21:06.541244206Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:21:14.159266885Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:21:22.262506882Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:21:30.388504408Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:21:38.471973761Z,0,alerts,suricata_stats,alpha
