,result,table,_start,_stop,_time,_value,_field,_measurement,fw_version,kex_algo,node
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T02:04:11.463025494Z,530,hs_latency_ms,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T03:04:11.710953859Z,963,hs_latency_ms,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T03:04:11.732479099Z,963,hs_latency_ms,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T04:04:14.292822215Z,2743,hs_latency_ms,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T04:04:14.317567346Z,2743,hs_latency_ms,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:04:15.305723249Z,1849,hs_latency_ms,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:04:15.343173173Z,1849,hs_latency_ms,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T07:04:18.271833691Z,705,hs_latency_ms,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T07:04:18.296964905Z,705,hs_latency_ms,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T08:04:19.011207576Z,909,hs_latency_ms,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T08:04:19.032975255Z,909,hs_latency_ms,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T09:04:19.987333141Z,733,hs_latency_ms,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T09:04:20.011166791Z,733,hs_latency_ms,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T10:04:20.115547384Z,699,hs_latency_ms,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T10:04:20.137062458Z,699,hs_latency_ms,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T11:04:21.119380156Z,703,hs_latency_ms,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T11:04:21.144112305Z,703,hs_latency_ms,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T12:04:21.824479921Z,977,hs_latency_ms,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T12:04:21.854697697Z,977,hs_latency_ms,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T13:04:22.228916581Z,811,hs_latency_ms,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T13:04:22.249519086Z,811,hs_latency_ms,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:04:23.242888243Z,817,hs_latency_ms,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:04:23.26929841Z,817,hs_latency_ms,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T15:04:23.578863058Z,721,hs_latency_ms,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T15:04:23.602767747Z,721,hs_latency_ms,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T16:04:24.387931286Z,859,hs_latency_ms,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T16:04:24.412447092Z,859,hs_latency_ms,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:47:37.763373859Z,1068,hs_latency_ms,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:47:37.787624239Z,1068,hs_latency_ms,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T20:47:38.532230388Z,781,hs_latency_ms,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T20:47:38.554137869Z,781,hs_latency_ms,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T21:47:38.533390082Z,908,hs_latency_ms,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T21:47:38.555090279Z,908,hs_latency_ms,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T22:47:39.458932422Z,3586,hs_latency_ms,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T22:47:39.480496838Z,3586,hs_latency_ms,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:04:08.079841258Z,26,hs_req_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:04:08.099177086Z,26,hs_req_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T00:04:11.403630126Z,26,hs_req_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T00:04:11.42553361Z,26,hs_req_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T01:04:09.565864197Z,26,hs_req_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T01:04:09.590121119Z,26,hs_req_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T02:04:11.321951926Z,26,hs_req_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T02:04:11.463025494Z,26,hs_req_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T03:04:11.710953859Z,26,hs_req_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T03:04:11.732479099Z,26,hs_req_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T04:04:14.292822215Z,26,hs_req_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T04:04:14.317567346Z,26,hs_req_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:04:15.305723249Z,26,hs_req_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:04:15.343173173Z,26,hs_req_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T07:04:18.271833691Z,26,hs_req_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T07:04:18.296964905Z,26,hs_req_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T08:04:19.011207576Z,26,hs_req_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T08:04:19.032975255Z,26,hs_req_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T09:04:19.987333141Z,26,hs_req_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T09:04:20.011166791Z,26,hs_req_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T10:04:20.115547384Z,26,hs_req_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T10:04:20.137062458Z,26,hs_req_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T11:04:21.119380156Z,26,hs_req_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T11:04:21.144112305Z,26,hs_req_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T12:04:21.824479921Z,26,hs_req_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T12:04:21.854697697Z,26,hs_req_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T13:04:22.228916581Z,26,hs_req_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T13:04:22.249519086Z,26,hs_req_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:04:23.242888243Z,26,hs_req_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:04:23.26929841Z,26,hs_req_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T15:04:23.578863058Z,26,hs_req_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T15:04:23.602767747Z,26,hs_req_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T16:04:24.387931286Z,26,hs_req_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T16:04:24.412447092Z,26,hs_req_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:47:37.763373859Z,26,hs_req_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:47:37.787624239Z,26,hs_req_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T20:47:38.532230388Z,26,hs_req_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T20:47:38.554137869Z,26,hs_req_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T21:47:38.533390082Z,26,hs_req_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T21:47:38.555090279Z,26,hs_req_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T22:47:39.458932422Z,26,hs_req_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T22:47:39.480496838Z,26,hs_req_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:04:08.079841258Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:04:08.099177086Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T00:04:11.403630126Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T00:04:11.42553361Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T01:04:09.565864197Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T01:04:09.590121119Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T02:04:11.321951926Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T02:04:11.463025494Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T03:04:11.710953859Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T03:04:11.732479099Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T04:04:14.292822215Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T04:04:14.317567346Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:04:15.305723249Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:04:15.343173173Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T07:04:18.271833691Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T07:04:18.296964905Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T08:04:19.011207576Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T08:04:19.032975255Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T09:04:19.987333141Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T09:04:20.011166791Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T10:04:20.115547384Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T10:04:20.137062458Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T11:04:21.119380156Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T11:04:21.144112305Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T12:04:21.824479921Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T12:04:21.854697697Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T13:04:22.228916581Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T13:04:22.249519086Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:04:23.242888243Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:04:23.26929841Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T15:04:23.578863058Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T15:04:23.602767747Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T16:04:24.387931286Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T16:04:24.412447092Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:47:37.763373859Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:47:37.787624239Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T20:47:38.532230388Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T20:47:38.554137869Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T21:47:38.533390082Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T21:47:38.555090279Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T22:47:39.458932422Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T22:47:39.480496838Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50

