,result,table,_start,_stop,_time,_value,_field,_measurement,phase
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:38:00.096419588Z,236.9,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:38:02.852161792Z,236.9,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:38:09.020796526Z,236.9,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:38:14.158000017Z,237.1,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:38:19.301201977Z,237.2,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:38:24.45481668Z,237.2,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:38:32.657035891Z,237,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:38:49.241334931Z,237.1,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:38:54.274280548Z,237.2,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:38:59.423993003Z,237.2,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:39:00.062849289Z,237.2,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:39:11.12091328Z,236.9,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:39:16.05319199Z,237.1,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:39:23.069513223Z,237.3,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:39:29.238860444Z,237.1,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:45:33.655243229Z,237.7,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:45:33.669451336Z,237.8,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:45:33.677987623Z,237.6,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:45:33.686515002Z,237.5,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:45:33.696171153Z,237.5,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:45:33.704500126Z,237.3,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:45:33.713048598Z,237.1,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:45:33.721612551Z,236.5,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:45:39.790882055Z,236.9,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:45:44.976696404Z,237,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:45:52.960152508Z,236.6,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:45:58.187092421Z,236.6,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:46:00.066247913Z,236.5,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:46:03.220903372Z,236.5,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:46:08.3610269Z,236.3,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:46:20.824406171Z,236.9,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:46:27.90751216Z,236.5,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:46:34.190727692Z,236.7,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:46:39.638725383Z,236.9,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:46:44.386670552Z,236.7,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:46:51.006728894Z,237,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:46:57.759352872Z,237.3,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:47:00.069839267Z,237.4,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:47:02.909790166Z,237.3,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:47:08.227841082Z,237.1,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:47:13.44307914Z,237.2,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:47:18.322781432Z,236.6,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:47:44.130184595Z,237,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:47:49.384487092Z,236.8,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:47:58.531628894Z,237.2,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:48:00.086250558Z,237.4,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:48:10.899296876Z,237.4,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:48:18.554812842Z,237.6,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:48:23.12949293Z,237.5,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:48:29.297286216Z,237.6,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:48:35.760983761Z,237.7,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:48:41.626894192Z,237.9,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:48:48.983988477Z,237.6,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:48:53.987111601Z,237.8,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:49:00.07006526Z,237.7,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:49:00.156368552Z,237.7,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:49:13.636019025Z,237.7,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:49:19.716164867Z,237.6,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:49:25.23617472Z,237.6,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:49:32.057568241Z,237.8,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:49:39.248377517Z,238,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:49:44.509910879Z,237.9,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:49:49.543327571Z,237.9,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:50:00.287040672Z,238.1,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:50:05.093548365Z,238,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:50:12.174115262Z,238,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:50:18.670807704Z,237.6,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:50:24.842397284Z,237.6,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:50:29.691031396Z,237.7,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:50:38.039338216Z,237.4,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:50:43.556688029Z,237.6,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:50:48.466860726Z,237.3,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:50:53.324157508Z,237.3,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:50:58.55733286Z,237.2,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:51:00.062096604Z,237,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:51:04.76951049Z,237,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:51:09.989154834Z,237.3,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:51:17.994497313Z,237.3,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:51:23.494702596Z,237.5,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:51:29.413956362Z,237.3,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:51:34.475731176Z,237.3,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:51:39.602981975Z,237.3,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:51:44.7410377Z,237.6,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:51:54.228647829Z,237.7,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:52:00.055089524Z,237.5,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:52:00.211834238Z,237.5,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:52:13.656293209Z,237.2,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:52:18.729672894Z,236.9,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:52:34.24143486Z,237.1,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:52:39.286904384Z,237.2,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:52:44.414367705Z,236.9,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:52:49.830546282Z,237.2,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:52:55.726165686Z,237.5,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:53:00.042309007Z,237.4,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:53:03.33388775Z,237.2,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:53:08.075656185Z,237.2,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:53:14.405363604Z,237.1,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:53:19.38990327Z,237.2,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:53:24.549812842Z,237,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:53:44.168208736Z,237.3,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:53:49.430290099Z,237.2,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:53:54.63400201Z,237.4,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:53:59.564245713Z,237.3,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:54:00.03679369Z,237.2,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:54:04.788182989Z,237.2,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:54:10.304071941Z,237.3,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:54:18.595856218Z,237.1,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:54:23.222004526Z,237.2,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:54:28.456595273Z,237,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:54:35.614896165Z,237.3,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:54:42.702469228Z,237.5,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:54:48.984086532Z,237.5,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:54:54.387058446Z,237.4,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:55:00.035984038Z,237.5,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:55:00.194755896Z,237.5,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:55:06.366005712Z,237.9,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:55:16.760726635Z,237.6,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:55:23.167481147Z,237.7,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:55:29.272676063Z,237.9,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:55:34.473262715Z,237.5,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:55:40.638593391Z,237.6,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:55:47.522651496Z,237.7,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:55:54.765933836Z,237.4,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:56:00.027932927Z,237.2,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:56:00.0669377Z,237.2,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:56:05.214979039Z,237.4,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:56:13.215461794Z,237.5,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:56:18.422633048Z,237.5,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:56:23.933648751Z,237.8,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:56:29.700795104Z,237.6,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:56:38.375099925Z,237.6,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:56:43.05014739Z,237.8,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:56:48.204403708Z,237.6,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:56:55.886651672Z,237.5,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:57:00.037835722Z,237.6,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:57:02.579891085Z,237.6,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:57:08.75105388Z,237.3,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:57:14.001011942Z,237.4,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:57:19.048059994Z,237,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:57:24.17725445Z,237,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:57:32.49317819Z,237,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:57:38.585046534Z,236.7,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:57:43.742224082Z,237,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:57:48.864931677Z,237,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:57:54.559036968Z,237.4,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:57:59.284341667Z,237.3,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:58:00.056505215Z,237.4,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:58:04.317462693Z,237.2,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:58:09.642605768Z,237.2,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:58:14.622538075Z,237.3,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:58:20.071007567Z,237.4,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:58:30.156010386Z,237.4,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:58:38.321332776Z,237.4,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:58:45.582232089Z,237.5,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:58:52.687494375Z,237.7,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:58:57.829927762Z,237.9,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:59:00.037806052Z,237.9,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:59:03.371504458Z,237.9,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:59:08.145560804Z,237.9,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:59:13.276932871Z,237.9,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:59:18.753647133Z,237.7,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:59:23.968870457Z,238.2,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:59:31.908169864Z,238.4,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:59:37.978995221Z,238.2,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:59:43.136550143Z,238.2,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:59:48.547360002Z,238.1,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:59:53.75875208Z,237.9,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:59:58.69186897Z,237.8,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T15:00:00.05293929Z,238.2,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T15:00:04.857461687Z,237.7,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T15:00:10.980758035Z,238,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T15:00:24.351036751Z,238.1,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T15:00:29.418941824Z,238.1,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T15:00:35.678680587Z,237.8,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T15:00:42.778160084Z,238,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T15:00:49.666332646Z,237.8,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T15:00:54.286769992Z,238,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T15:00:59.512615281Z,237.8,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T15:01:00.031866862Z,238,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T15:01:04.377350426Z,238,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T15:01:09.521909759Z,238.1,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T15:01:14.680233081Z,238.1,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T15:01:22.885431151Z,238.6,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T15:01:29.305174016Z,238.3,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T15:01:34.514906761Z,238.6,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T15:01:39.433027272Z,238.3,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T15:01:44.713106133Z,238.4,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T15:01:49.93702071Z,238.5,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T15:01:57.882534266Z,238,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T15:02:00.03351777Z,238.2,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T15:02:03.02623249Z,238.2,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T15:02:08.274471078Z,238.2,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T15:02:14.484749985Z,237.9,voltage_v,energy,bravo
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T15:02:20.623208329Z,238.1,voltage_v,energy,bravo
