,result,table,_start,_stop,_time,_value,_field,_measurement,sensor
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:13:32.598943961Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:13:40.707401005Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:13:49.11247485Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:13:56.735894595Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:14:04.823570245Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:14:12.42251098Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:14:20.498921746Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:14:28.59108769Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:14:36.663732951Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:14:44.718707661Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:14:52.783738821Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:15:00.86763854Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:15:08.466740384Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:15:16.562350575Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:15:24.660945574Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:15:32.777790655Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:15:40.889914351Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:15:48.615540024Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:15:56.715809323Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:16:04.893489747Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:16:12.965665807Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:16:20.561403864Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:16:28.675609181Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:16:36.755979314Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:16:44.828696832Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:16:53.119843668Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:17:00.726362017Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:17:09.0947308Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:17:16.692807286Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:17:24.784970959Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:17:32.853224418Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:17:40.910812652Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:17:49.340984479Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:17:56.915595664Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:18:05.031472976Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:18:12.612406044Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:18:20.687825856Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:18:28.772856431Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:18:36.879515192Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:18:44.970565976Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:18:53.236457678Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:19:00.817552281Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:19:09.005400961Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:19:17.115866553Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:19:25.173496209Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:19:32.789164573Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:19:40.886967948Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:19:49.150194995Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:19:56.752749636Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:20:04.853810214Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:20:12.971730868Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:20:21.060401205Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:20:29.15765837Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:20:37.259474443Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:20:44.874895201Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:20:53.053381042Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:21:01.147956999Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:21:09.325791059Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:21:16.903674235Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:21:24.997889362Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:21:33.288134257Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:21:40.870182791Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:21:48.957810659Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:21:57.081721814Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:22:05.190639715Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:22:13.272071201Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:22:21.354772279Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:22:28.902620217Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:22:36.979682373Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:22:45.043418419Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:22:53.164021151Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:23:01.271897463Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:23:09.332149565Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:23:17.415659548Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:23:25.014219012Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:23:33.116594073Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:23:41.184409041Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:23:49.268330604Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:23:57.338215269Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:24:05.458082418Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:24:13.074420099Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:24:21.131707869Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:24:29.230658114Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:24:37.33163431Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:24:45.427749879Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:24:53.589313888Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:25:01.171717827Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:25:09.294151464Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:25:17.373967713Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:25:25.463464907Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:25:33.622832969Z,0,alerts,suricata_stats,charlie
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:25:41.199874213Z,0,alerts,suricata_stats,charlie
