time,node,metric,value
2026-07-21T09:48:59.465936182Z,DCB4D90A0578,humidity,37.93
2026-07-21T09:49:04.969012112Z,DCB4D90A0578,humidity,38.01
2026-07-21T09:49:05.001088664Z,DCB4D90A0578,humidity,38.01
2026-07-21T09:49:10.097173698Z,DCB4D90A0578,humidity,37.99
2026-07-21T09:49:10.131869561Z,DCB4D90A0578,humidity,37.99
2026-07-21T09:49:24.938955471Z,DCB4D90A0578,humidity,38.0
2026-07-21T09:49:24.964794103Z,DCB4D90A0578,humidity,38.0
2026-07-21T09:50:04.871110471Z,DCB4D90A0578,humidity,38.2
2026-07-21T09:50:04.891549243Z,DCB4D90A0578,humidity,38.2
2026-07-21T09:51:19.826038696Z,DCB4D90A0578,humidity,38.36
2026-07-21T09:51:19.845340117Z,DCB4D90A0578,humidity,38.36
2026-07-21T09:51:29.965419477Z,DCB4D90A0578,humidity,38.31
2026-07-21T09:51:29.995460933Z,DCB4D90A0578,humidity,38.31
2026-07-21T09:51:39.498344865Z,DCB4D90A0578,humidity,38.24
2026-07-21T09:51:39.525739734Z,DCB4D90A0578,humidity,38.24
2026-07-21T09:51:45.022435161Z,DCB4D90A0578,humidity,38.16
2026-07-21T09:51:45.044781589Z,DCB4D90A0578,humidity,38.16
2026-07-21T09:51:59.869505725Z,DCB4D90A0578,humidity,38.12
2026-07-21T09:51:59.890936501Z,DCB4D90A0578,humidity,38.12
2026-07-21T09:52:05.194726055Z,DCB4D90A0578,humidity,38.02
2026-07-21T09:52:05.224379388Z,DCB4D90A0578,humidity,38.02
2026-07-21T09:52:09.903550817Z,DCB4D90A0578,humidity,38.03
2026-07-21T09:52:09.928808904Z,DCB4D90A0578,humidity,38.03
2026-07-21T09:52:14.817406292Z,DCB4D90A0578,humidity,38.16
2026-07-21T09:52:14.84757821Z,DCB4D90A0578,humidity,38.16
2026-07-21T09:52:19.747899165Z,DCB4D90A0578,humidity,38.01
2026-07-21T09:52:19.773626837Z,DCB4D90A0578,humidity,38.01
2026-07-21T09:52:24.953939096Z,DCB4D90A0578,humidity,37.92
2026-07-21T09:52:24.983941368Z,DCB4D90A0578,humidity,37.92
2026-07-21T09:52:29.869218519Z,DCB4D90A0578,humidity,37.96
2026-07-21T09:52:29.897808295Z,DCB4D90A0578,humidity,37.96
2026-07-21T09:52:44.928396836Z,DCB4D90A0578,humidity,37.76
2026-07-21T09:52:44.958031207Z,DCB4D90A0578,humidity,37.76
2026-07-21T09:52:49.837231188Z,DCB4D90A0578,humidity,37.9
2026-07-21T09:52:49.866061294Z,DCB4D90A0578,humidity,37.9
2026-07-21T09:52:55.068437315Z,DCB4D90A0578,humidity,37.81
2026-07-21T09:52:55.097056665Z,DCB4D90A0578,humidity,37.81
2026-07-21T09:52:59.681710201Z,DCB4D90A0578,humidity,37.73
2026-07-21T09:52:59.707242525Z,DCB4D90A0578,humidity,37.73
2026-07-21T09:53:04.891182202Z,DCB4D90A0578,humidity,37.83
2026-07-21T09:53:04.911646624Z,DCB4D90A0578,humidity,37.83
2026-07-21T09:53:09.803564086Z,DCB4D90A0578,humidity,37.89
2026-07-21T09:53:09.82780343Z,DCB4D90A0578,humidity,37.89
2026-07-21T09:53:14.726469442Z,DCB4D90A0578,humidity,38.0
2026-07-21T09:53:14.746430187Z,DCB4D90A0578,humidity,38.0
2026-07-21T09:53:20.047298509Z,DCB4D90A0578,humidity,37.95
2026-07-21T09:53:20.067254161Z,DCB4D90A0578,humidity,37.95
2026-07-21T09:53:24.860088024Z,DCB4D90A0578,humidity,37.9
2026-07-21T09:53:24.884535624Z,DCB4D90A0578,humidity,37.9
2026-07-21T09:53:30.077916861Z,DCB4D90A0578,humidity,37.82
2026-07-21T09:53:30.105915665Z,DCB4D90A0578,humidity,37.82
2026-07-21T09:53:39.609944717Z,DCB4D90A0578,humidity,37.75
2026-07-21T09:53:39.630314918Z,DCB4D90A0578,humidity,37.75
2026-07-21T09:53:44.824768586Z,DCB4D90A0578,humidity,37.75
2026-07-21T09:53:44.855430275Z,DCB4D90A0578,humidity,37.75
2026-07-21T09:54:09.709025103Z,DCB4D90A0578,humidity,37.8
2026-07-21T09:54:09.736796689Z,DCB4D90A0578,humidity,37.8
2026-07-21T09:54:34.598102252Z,DCB4D90A0578,humidity,37.83
2026-07-21T09:54:34.618218161Z,DCB4D90A0578,humidity,37.83
2026-07-21T09:54:39.814890318Z,DCB4D90A0578,humidity,37.9
2026-07-21T09:54:39.848476647Z,DCB4D90A0578,humidity,37.9
2026-07-21T09:54:45.042996029Z,DCB4D90A0578,humidity,38.0
2026-07-21T09:54:45.068536039Z,DCB4D90A0578,humidity,38.0
2026-07-21T09:54:59.792018485Z,DCB4D90A0578,humidity,38.1
2026-07-21T09:54:59.814334045Z,DCB4D90A0578,humidity,38.1
2026-07-21T09:55:44.944637995Z,DCB4D90A0578,humidity,38.2
2026-07-21T09:55:44.975240315Z,DCB4D90A0578,humidity,38.2
2026-07-21T09:55:54.783458339Z,DCB4D90A0578,humidity,38.12
2026-07-21T09:55:54.804736526Z,DCB4D90A0578,humidity,38.12
2026-07-21T09:56:04.912285602Z,DCB4D90A0578,humidity,38.15
2026-07-21T09:56:04.939048352Z,DCB4D90A0578,humidity,38.15
2026-07-21T09:56:15.157971367Z,DCB4D90A0578,humidity,38.03
2026-07-21T09:56:15.190154645Z,DCB4D90A0578,humidity,38.03
2026-07-21T09:56:59.600484703Z,DCB4D90A0578,humidity,37.7
2026-07-21T09:56:59.620661538Z,DCB4D90A0578,humidity,37.7
2026-07-21T09:57:39.533360225Z,DCB4D90A0578,humidity,37.68
2026-07-21T09:57:39.554772023Z,DCB4D90A0578,humidity,37.68
2026-07-21T09:58:00.108146975Z,DCB4D90A0578,humidity,37.8
2026-07-21T09:58:00.127143532Z,DCB4D90A0578,humidity,37.8
2026-07-21T09:58:14.859771255Z,DCB4D90A0578,humidity,37.66
2026-07-21T09:58:14.88594059Z,DCB4D90A0578,humidity,37.66
2026-07-21T09:58:40.049533076Z,DCB4D90A0578,humidity,37.8
2026-07-21T09:58:40.07491233Z,DCB4D90A0578,humidity,37.8
2026-07-21T09:58:59.730375241Z,DCB4D90A0578,humidity,37.68
2026-07-21T09:58:59.75031058Z,DCB4D90A0578,humidity,37.68
2026-07-21T09:59:39.654125883Z,DCB4D90A0578,humidity,37.5
2026-07-21T09:59:39.676740347Z,DCB4D90A0578,humidity,37.5
2026-07-21T09:59:50.203716251Z,DCB4D90A0578,humidity,37.44
2026-07-21T09:59:50.232586396Z,DCB4D90A0578,humidity,37.44
2026-07-21T10:00:10.060674612Z,DCB4D90A0578,humidity,37.36
2026-07-21T10:00:10.087703526Z,DCB4D90A0578,humidity,37.36
2026-07-21T10:00:14.973733018Z,DCB4D90A0578,humidity,37.3
2026-07-21T10:00:14.999101014Z,DCB4D90A0578,humidity,37.3
2026-07-21T10:01:05.047809668Z,DCB4D90A0578,humidity,37.7
2026-07-21T10:01:05.073295069Z,DCB4D90A0578,humidity,37.7
2026-07-21T10:01:14.577834234Z,DCB4D90A0578,humidity,37.77
2026-07-21T10:01:14.599956151Z,DCB4D90A0578,humidity,37.77
2026-07-21T10:01:20.097633962Z,DCB4D90A0578,humidity,37.7
2026-07-21T10:01:20.130681321Z,DCB4D90A0578,humidity,37.7
2026-07-21T10:01:25.015258638Z,DCB4D90A0578,humidity,37.77
2026-07-21T10:01:25.036864433Z,DCB4D90A0578,humidity,37.77
2026-07-21T10:02:00.034349287Z,DCB4D90A0578,humidity,37.5
2026-07-21T10:02:00.064029383Z,DCB4D90A0578,humidity,37.5
2026-07-21T10:02:30.140287159Z,DCB4D90A0578,humidity,37.8
2026-07-21T10:02:30.169458411Z,DCB4D90A0578,humidity,37.8
2026-07-21T10:02:35.058949338Z,DCB4D90A0578,humidity,37.91
2026-07-21T10:02:35.08295141Z,DCB4D90A0578,humidity,37.91
2026-07-21T10:02:44.891415574Z,DCB4D90A0578,humidity,38.1
2026-07-21T10:02:44.920442791Z,DCB4D90A0578,humidity,38.1
2026-07-21T10:02:55.02620699Z,DCB4D90A0578,humidity,38.0
2026-07-21T10:02:55.046373251Z,DCB4D90A0578,humidity,38.0
2026-07-21T10:03:20.014040766Z,DCB4D90A0578,humidity,38.0
2026-07-21T10:03:20.036340087Z,DCB4D90A0578,humidity,38.0
2026-07-21T10:03:34.958782606Z,DCB4D90A0578,humidity,38.1
2026-07-21T10:03:34.981445459Z,DCB4D90A0578,humidity,38.1
2026-07-21T10:03:39.887215202Z,DCB4D90A0578,humidity,38.1
2026-07-21T10:03:39.914219932Z,DCB4D90A0578,humidity,38.1
2026-07-21T10:03:50.023236336Z,DCB4D90A0578,humidity,38.1
2026-07-21T10:03:50.044465563Z,DCB4D90A0578,humidity,38.1
2026-07-21T10:03:54.928361002Z,DCB4D90A0578,humidity,38.2
2026-07-21T10:03:54.957646679Z,DCB4D90A0578,humidity,38.2
2026-07-21T10:04:29.947753886Z,DCB4D90A0578,humidity,38.33
2026-07-21T10:04:29.970066337Z,DCB4D90A0578,humidity,38.33
2026-07-21T10:04:49.924240509Z,DCB4D90A0578,humidity,38.4
2026-07-21T10:04:49.950800542Z,DCB4D90A0578,humidity,38.4
2026-07-21T10:06:19.632441884Z,DCB4D90A0578,humidity,38.8
2026-07-21T10:06:19.652356891Z,DCB4D90A0578,humidity,38.8
2026-07-21T10:06:25.152074044Z,DCB4D90A0578,humidity,38.7
2026-07-21T10:06:25.180692324Z,DCB4D90A0578,humidity,38.7
2026-07-21T10:06:30.06887181Z,DCB4D90A0578,humidity,38.8
2026-07-21T10:06:30.091985638Z,DCB4D90A0578,humidity,38.8
2026-07-21T10:07:10.001310876Z,DCB4D90A0578,humidity,38.81
2026-07-21T10:07:10.026757262Z,DCB4D90A0578,humidity,38.81
2026-07-21T10:07:14.929655301Z,DCB4D90A0578,humidity,38.82
2026-07-21T10:07:14.958197137Z,DCB4D90A0578,humidity,38.82
2026-07-21T10:08:19.744233715Z,DCB4D90A0578,humidity,38.1
2026-07-21T10:08:19.766139327Z,DCB4D90A0578,humidity,38.1
2026-07-21T10:08:50.149898372Z,DCB4D90A0578,humidity,38.28
2026-07-21T10:08:50.170305207Z,DCB4D90A0578,humidity,38.28
2026-07-21T10:09:10.120038434Z,DCB4D90A0578,humidity,38.19
2026-07-21T10:09:10.145604905Z,DCB4D90A0578,humidity,38.19
2026-07-21T10:10:10.027109489Z,DCB4D90A0578,humidity,37.82
2026-07-21T10:10:10.051593872Z,DCB4D90A0578,humidity,37.82
2026-07-21T10:10:15.249793588Z,DCB4D90A0578,humidity,37.87
2026-07-21T10:10:15.283715118Z,DCB4D90A0578,humidity,37.87
2026-07-21T10:10:19.86028877Z,DCB4D90A0578,humidity,37.8
2026-07-21T10:10:19.877813459Z,DCB4D90A0578,humidity,37.8
2026-07-21T10:10:34.917844468Z,DCB4D90A0578,humidity,37.6
2026-07-21T10:10:34.94278995Z,DCB4D90A0578,humidity,37.6
2026-07-21T10:11:15.154383281Z,DCB4D90A0578,humidity,37.6
2026-07-21T10:11:15.173753389Z,DCB4D90A0578,humidity,37.6
2026-07-21T10:11:39.738310727Z,DCB4D90A0578,humidity,37.64
2026-07-21T10:11:39.761942701Z,DCB4D90A0578,humidity,37.64
2026-07-21T10:11:50.175632582Z,DCB4D90A0578,humidity,37.7
2026-07-21T10:11:50.202945853Z,DCB4D90A0578,humidity,37.7
2026-07-21T10:12:50.080872321Z,DCB4D90A0578,humidity,37.5
2026-07-21T10:12:50.100064028Z,DCB4D90A0578,humidity,37.5
2026-07-21T10:12:59.924611177Z,DCB4D90A0578,humidity,37.6
2026-07-21T10:12:59.953299484Z,DCB4D90A0578,humidity,37.6
2026-07-21T10:13:14.969094548Z,DCB4D90A0578,humidity,37.7
2026-07-21T10:13:14.988265989Z,DCB4D90A0578,humidity,37.7
2026-07-21T10:13:54.931725622Z,DCB4D90A0578,humidity,37.6
2026-07-21T10:13:54.951891287Z,DCB4D90A0578,humidity,37.6
2026-07-21T10:14:19.790594937Z,DCB4D90A0578,humidity,37.6
2026-07-21T10:14:19.81325473Z,DCB4D90A0578,humidity,37.6
2026-07-21T10:15:05.254768254Z,DCB4D90A0578,humidity,38.0
2026-07-21T10:15:05.28786291Z,DCB4D90A0578,humidity,38.0
2026-07-21T10:15:25.220041564Z,DCB4D90A0578,humidity,37.8
2026-07-21T10:15:25.24124731Z,DCB4D90A0578,humidity,37.8
2026-07-21T10:15:45.18855667Z,DCB4D90A0578,humidity,38.0
2026-07-21T10:15:45.212060915Z,DCB4D90A0578,humidity,38.0
2026-07-21T10:16:19.903585607Z,DCB4D90A0578,humidity,37.7
2026-07-21T10:16:19.923737497Z,DCB4D90A0578,humidity,37.7
2026-07-21T10:16:44.790063025Z,DCB4D90A0578,humidity,37.8
2026-07-21T10:16:44.809969041Z,DCB4D90A0578,humidity,37.8
2026-07-21T10:17:05.055847186Z,DCB4D90A0578,humidity,37.8
2026-07-21T10:17:05.077670758Z,DCB4D90A0578,humidity,37.8
2026-07-21T10:17:39.77870951Z,DCB4D90A0578,humidity,37.9
2026-07-21T10:17:39.803759086Z,DCB4D90A0578,humidity,37.9
2026-07-21T10:18:00.047752613Z,DCB4D90A0578,humidity,37.81
2026-07-21T10:18:00.073457254Z,DCB4D90A0578,humidity,37.81
2026-07-21T10:18:35.068411997Z,DCB4D90A0578,humidity,37.8
2026-07-21T10:18:35.100514798Z,DCB4D90A0578,humidity,37.8
2026-07-21T10:18:55.34489656Z,DCB4D90A0578,humidity,37.7
2026-07-21T10:18:55.366515466Z,DCB4D90A0578,humidity,37.7
2026-07-21T10:18:59.957006367Z,DCB4D90A0578,humidity,37.7
2026-07-21T10:18:59.973952368Z,DCB4D90A0578,humidity,37.7
2026-07-21T10:19:15.020444257Z,DCB4D90A0578,humidity,37.6
2026-07-21T10:19:15.049157948Z,DCB4D90A0578,humidity,37.6
2026-07-21T10:20:04.790028666Z,DCB4D90A0578,humidity,37.14
2026-07-21T10:20:04.817995595Z,DCB4D90A0578,humidity,37.14
2026-07-21T10:20:25.354989178Z,DCB4D90A0578,humidity,37.11
2026-07-21T10:20:25.378847141Z,DCB4D90A0578,humidity,37.11
2026-07-21T10:20:50.238633367Z,DCB4D90A0578,humidity,36.9
2026-07-21T10:20:50.270727805Z,DCB4D90A0578,humidity,36.9
2026-07-21T10:21:05.291741936Z,DCB4D90A0578,humidity,36.9
2026-07-21T10:21:05.317380765Z,DCB4D90A0578,humidity,36.9
2026-07-21T10:21:15.126501123Z,DCB4D90A0578,humidity,37.0
2026-07-21T10:21:15.159035588Z,DCB4D90A0578,humidity,37.0
2026-07-21T10:21:30.173869938Z,DCB4D90A0578,humidity,36.85
2026-07-21T10:21:30.19460094Z,DCB4D90A0578,humidity,36.85
2026-07-21T10:21:40.02632123Z,DCB4D90A0578,humidity,36.93
2026-07-21T10:21:40.05480686Z,DCB4D90A0578,humidity,36.93
2026-07-21T10:22:10.218451722Z,DCB4D90A0578,humidity,36.59
2026-07-21T10:22:10.250732069Z,DCB4D90A0578,humidity,36.59
2026-07-21T10:22:44.832327484Z,DCB4D90A0578,humidity,36.3
2026-07-21T10:22:44.852601891Z,DCB4D90A0578,humidity,36.3
2026-07-21T10:23:45.045828607Z,DCB4D90A0578,humidity,36.42
2026-07-21T10:23:45.06661304Z,DCB4D90A0578,humidity,36.42
2026-07-21T10:23:50.257877948Z,DCB4D90A0578,humidity,36.5
2026-07-21T10:23:50.278166404Z,DCB4D90A0578,humidity,36.5
2026-07-21T10:24:20.073113195Z,DCB4D90A0578,humidity,36.4
2026-07-21T10:24:20.100923051Z,DCB4D90A0578,humidity,36.4
2026-07-21T10:24:50.162877998Z,DCB4D90A0578,humidity,36.5
2026-07-21T10:24:50.194210387Z,DCB4D90A0578,humidity,36.5
2026-07-21T10:24:55.386620036Z,DCB4D90A0578,humidity,36.5
2026-07-21T10:24:55.41633548Z,DCB4D90A0578,humidity,36.5
2026-07-21T10:25:20.269150308Z,DCB4D90A0578,humidity,36.77
2026-07-21T10:25:20.29254739Z,DCB4D90A0578,humidity,36.77
2026-07-21T10:26:00.311410931Z,DCB4D90A0578,humidity,36.54
2026-07-21T10:26:00.334224146Z,DCB4D90A0578,humidity,36.54
2026-07-21T10:26:19.897259108Z,DCB4D90A0578,humidity,36.7
2026-07-21T10:26:19.918407655Z,DCB4D90A0578,humidity,36.7
2026-07-21T10:26:40.248883006Z,DCB4D90A0578,humidity,36.8
2026-07-21T10:26:40.274699056Z,DCB4D90A0578,humidity,36.8
2026-07-21T10:28:44.876257461Z,DCB4D90A0578,humidity,36.64
2026-07-21T10:28:44.896497751Z,DCB4D90A0578,humidity,36.64
2026-07-21T10:29:10.364409241Z,DCB4D90A0578,humidity,36.52
2026-07-21T10:29:10.390544295Z,DCB4D90A0578,humidity,36.52
2026-07-21T10:29:15.28055607Z,DCB4D90A0578,humidity,36.58
2026-07-21T10:29:15.311047223Z,DCB4D90A0578,humidity,36.58
2026-07-21T10:29:19.892591443Z,DCB4D90A0578,humidity,36.7
2026-07-21T10:29:19.912654455Z,DCB4D90A0578,humidity,36.7
2026-07-21T10:29:30.331234965Z,DCB4D90A0578,humidity,36.7
2026-07-21T10:29:30.356557972Z,DCB4D90A0578,humidity,36.7
2026-07-21T10:29:34.94361181Z,DCB4D90A0578,humidity,36.66
2026-07-21T10:29:34.971474158Z,DCB4D90A0578,humidity,36.66
2026-07-21T10:29:45.386448738Z,DCB4D90A0578,humidity,36.6
2026-07-21T10:29:45.41859911Z,DCB4D90A0578,humidity,36.6
2026-07-21T10:29:55.525397905Z,DCB4D90A0578,humidity,36.71
2026-07-21T10:29:55.555855277Z,DCB4D90A0578,humidity,36.71
2026-07-21T10:31:00.04462425Z,DCB4D90A0578,humidity,37.1
2026-07-21T10:31:00.071850212Z,DCB4D90A0578,humidity,37.1
2026-07-21T10:31:10.483543577Z,DCB4D90A0578,humidity,37.1
2026-07-21T10:31:10.513423471Z,DCB4D90A0578,humidity,37.1
2026-07-21T10:33:00.167842753Z,DCB4D90A0578,humidity,36.6
2026-07-21T10:33:00.197339645Z,DCB4D90A0578,humidity,36.6
2026-07-21T10:33:25.039883174Z,DCB4D90A0578,humidity,36.69
2026-07-21T10:33:25.057505576Z,DCB4D90A0578,humidity,36.69
2026-07-21T10:33:40.093058064Z,DCB4D90A0578,humidity,36.45
2026-07-21T10:33:40.117121112Z,DCB4D90A0578,humidity,36.45
2026-07-21T10:33:55.4484913Z,DCB4D90A0578,humidity,36.36
2026-07-21T10:33:55.474265754Z,DCB4D90A0578,humidity,36.36
2026-07-21T10:34:00.372736582Z,DCB4D90A0578,humidity,36.24
2026-07-21T10:34:00.405076679Z,DCB4D90A0578,humidity,36.24
2026-07-21T10:34:04.980510467Z,DCB4D90A0578,humidity,36.23
2026-07-21T10:34:05.002479576Z,DCB4D90A0578,humidity,36.23
2026-07-21T10:34:35.080292802Z,DCB4D90A0578,humidity,36.2
2026-07-21T10:34:35.100553153Z,DCB4D90A0578,humidity,36.2
2026-07-21T10:34:59.968914286Z,DCB4D90A0578,humidity,36.2
2026-07-21T10:34:59.989256932Z,DCB4D90A0578,humidity,36.2
2026-07-21T10:35:10.102335656Z,DCB4D90A0578,humidity,36.01
2026-07-21T10:35:10.123539402Z,DCB4D90A0578,humidity,36.01
2026-07-21T10:35:20.236306181Z,DCB4D90A0578,humidity,36.12
2026-07-21T10:35:20.258379046Z,DCB4D90A0578,humidity,36.12
2026-07-21T10:35:25.157770886Z,DCB4D90A0578,humidity,36.2
2026-07-21T10:35:25.174947884Z,DCB4D90A0578,humidity,36.2
2026-07-21T10:36:20.147182227Z,DCB4D90A0578,humidity,36.5
2026-07-21T10:36:20.164567721Z,DCB4D90A0578,humidity,36.5
2026-07-21T10:36:55.985943729Z,DCB4D90A0578,humidity,36.0
2026-07-21T10:36:56.014783659Z,DCB4D90A0578,humidity,36.0
2026-07-21T10:37:05.305666034Z,DCB4D90A0578,humidity,36.0
2026-07-21T10:37:05.336757547Z,DCB4D90A0578,humidity,36.0
2026-07-21T10:37:20.349225147Z,DCB4D90A0578,humidity,36.0
2026-07-21T10:37:20.369294108Z,DCB4D90A0578,humidity,36.0
2026-07-21T10:37:40.021589783Z,DCB4D90A0578,humidity,36.39
2026-07-21T10:37:40.044671744Z,DCB4D90A0578,humidity,36.39
2026-07-21T10:38:50.387713532Z,DCB4D90A0578,humidity,36.09
2026-07-21T10:38:50.417069304Z,DCB4D90A0578,humidity,36.09
2026-07-21T10:39:10.336128228Z,DCB4D90A0578,humidity,36.4
2026-07-21T10:39:10.364083609Z,DCB4D90A0578,humidity,36.4
2026-07-21T10:39:20.474428182Z,DCB4D90A0578,humidity,36.5
2026-07-21T10:39:20.504743164Z,DCB4D90A0578,humidity,36.5
2026-07-21T10:40:05.028677776Z,DCB4D90A0578,humidity,37.02
2026-07-21T10:40:05.061157842Z,DCB4D90A0578,humidity,37.02
2026-07-21T10:41:35.540269214Z,DCB4D90A0578,humidity,36.8
2026-07-21T10:41:35.573869233Z,DCB4D90A0578,humidity,36.8
2026-07-21T10:41:50.387767596Z,DCB4D90A0578,humidity,36.95
2026-07-21T10:41:50.412292093Z,DCB4D90A0578,humidity,36.95
2026-07-21T10:41:55.29629165Z,DCB4D90A0578,humidity,36.8
2026-07-21T10:41:55.322471915Z,DCB4D90A0578,humidity,36.8
2026-07-21T10:42:10.347913431Z,DCB4D90A0578,humidity,36.5
2026-07-21T10:42:10.370445744Z,DCB4D90A0578,humidity,36.5
2026-07-21T10:42:15.270097899Z,DCB4D90A0578,humidity,36.43
2026-07-21T10:42:15.291102758Z,DCB4D90A0578,humidity,36.43
2026-07-21T10:43:20.502911894Z,DCB4D90A0578,humidity,36.29
2026-07-21T10:43:20.526514979Z,DCB4D90A0578,humidity,36.29
2026-07-21T10:43:30.336634637Z,DCB4D90A0578,humidity,36.46
2026-07-21T10:43:30.358972986Z,DCB4D90A0578,humidity,36.46
2026-07-21T10:43:55.416414535Z,DCB4D90A0578,humidity,36.4
2026-07-21T10:43:55.4361913Z,DCB4D90A0578,humidity,36.4
2026-07-21T10:44:10.573628322Z,DCB4D90A0578,humidity,36.1
2026-07-21T10:44:10.601616176Z,DCB4D90A0578,humidity,36.1
2026-07-21T10:44:15.386254416Z,DCB4D90A0578,humidity,35.97
2026-07-21T10:44:15.407372866Z,DCB4D90A0578,humidity,35.97
2026-07-21T10:44:20.311819197Z,DCB4D90A0578,humidity,36.0
2026-07-21T10:44:20.337743365Z,DCB4D90A0578,humidity,36.0
2026-07-21T10:45:55.53704544Z,DCB4D90A0578,humidity,36.69
2026-07-21T10:45:55.559833801Z,DCB4D90A0578,humidity,36.69
2026-07-21T10:46:25.638093067Z,DCB4D90A0578,humidity,36.09
2026-07-21T10:46:25.668423573Z,DCB4D90A0578,humidity,36.09
2026-07-21T10:47:20.629980303Z,DCB4D90A0578,humidity,36.14
2026-07-21T10:47:20.662505023Z,DCB4D90A0578,humidity,36.14
2026-07-21T10:47:55.650271556Z,DCB4D90A0578,humidity,36.05
2026-07-21T10:47:55.683014723Z,DCB4D90A0578,humidity,36.05
2026-07-21T10:48:05.174365907Z,DCB4D90A0578,humidity,36.02
2026-07-21T10:48:05.193175047Z,DCB4D90A0578,humidity,36.02
2026-07-21T10:48:20.229616269Z,DCB4D90A0578,humidity,36.0
2026-07-21T10:48:20.250607599Z,DCB4D90A0578,humidity,36.0
2026-07-21T10:49:50.540736576Z,DCB4D90A0578,humidity,35.49
2026-07-21T10:49:50.564653555Z,DCB4D90A0578,humidity,35.49
2026-07-21T10:51:00.282671559Z,DCB4D90A0578,humidity,35.83
2026-07-21T10:51:00.305314358Z,DCB4D90A0578,humidity,35.83
2026-07-21T10:51:05.495183263Z,DCB4D90A0578,humidity,35.76
2026-07-21T10:51:05.523246001Z,DCB4D90A0578,humidity,35.76
2026-07-21T10:51:55.572230959Z,DCB4D90A0578,humidity,35.8
2026-07-21T10:51:55.606420223Z,DCB4D90A0578,humidity,35.8
2026-07-21T10:53:15.447187265Z,DCB4D90A0578,humidity,35.6
2026-07-21T10:53:15.479471804Z,DCB4D90A0578,humidity,35.6
2026-07-21T10:53:20.664584286Z,DCB4D90A0578,humidity,35.52
2026-07-21T10:53:20.694951464Z,DCB4D90A0578,humidity,35.52
2026-07-21T10:54:10.433740479Z,DCB4D90A0578,humidity,35.8
2026-07-21T10:54:10.463565724Z,DCB4D90A0578,humidity,35.8
2026-07-21T10:54:45.154375711Z,DCB4D90A0578,humidity,35.41
2026-07-21T10:54:45.174815868Z,DCB4D90A0578,humidity,35.41
2026-07-21T10:54:50.373074522Z,DCB4D90A0578,humidity,35.3
2026-07-21T10:54:50.403969328Z,DCB4D90A0578,humidity,35.3
2026-07-21T10:55:35.529953Z,DCB4D90A0578,humidity,35.2
2026-07-21T10:55:35.553926887Z,DCB4D90A0578,humidity,35.2
2026-07-21T10:56:25.603400463Z,DCB4D90A0578,humidity,35.08
2026-07-21T10:56:25.62474274Z,DCB4D90A0578,humidity,35.08
2026-07-21T10:56:55.711409813Z,DCB4D90A0578,humidity,35.13
2026-07-21T10:56:55.745383657Z,DCB4D90A0578,humidity,35.13
2026-07-21T10:57:00.321839515Z,DCB4D90A0578,humidity,35.12
2026-07-21T10:57:00.340113743Z,DCB4D90A0578,humidity,35.12
2026-07-21T10:57:15.680630485Z,DCB4D90A0578,humidity,35.03
2026-07-21T10:57:15.70630787Z,DCB4D90A0578,humidity,35.03
2026-07-21T10:57:50.69941614Z,DCB4D90A0578,humidity,34.9
2026-07-21T10:57:50.725525224Z,DCB4D90A0578,humidity,34.9
2026-07-21T10:58:20.196443414Z,DCB4D90A0578,humidity,34.9
2026-07-21T10:58:20.216578137Z,DCB4D90A0578,humidity,34.9
2026-07-21T10:58:45.379854216Z,DCB4D90A0578,humidity,35.01
2026-07-21T10:58:45.398011578Z,DCB4D90A0578,humidity,35.01
2026-07-21T11:00:30.747707568Z,DCB4D90A0578,humidity,34.56
2026-07-21T11:00:30.780301106Z,DCB4D90A0578,humidity,34.56
2026-07-21T11:00:55.63063428Z,DCB4D90A0578,humidity,34.18
2026-07-21T11:00:55.66289773Z,DCB4D90A0578,humidity,34.18
2026-07-21T11:01:30.654768492Z,DCB4D90A0578,humidity,34.1
2026-07-21T11:01:30.676329273Z,DCB4D90A0578,humidity,34.1
2026-07-21T11:01:55.532775081Z,DCB4D90A0578,humidity,34.33
2026-07-21T11:01:55.553836463Z,DCB4D90A0578,humidity,34.33
2026-07-21T11:02:05.373924245Z,DCB4D90A0578,humidity,34.3
2026-07-21T11:02:05.39372618Z,DCB4D90A0578,humidity,34.3
2026-07-21T11:02:15.808026612Z,DCB4D90A0578,humidity,34.39
2026-07-21T11:02:15.828012378Z,DCB4D90A0578,humidity,34.39
2026-07-21T11:03:00.364862885Z,DCB4D90A0578,humidity,34.5
2026-07-21T11:03:00.384312845Z,DCB4D90A0578,humidity,34.5
2026-07-21T11:03:05.581318188Z,DCB4D90A0578,humidity,34.6
2026-07-21T11:03:05.610328982Z,DCB4D90A0578,humidity,34.6
2026-07-21T11:03:10.90748205Z,DCB4D90A0578,humidity,34.66
2026-07-21T11:03:10.939314287Z,DCB4D90A0578,humidity,34.66
2026-07-21T11:03:50.738200478Z,DCB4D90A0578,humidity,34.73
2026-07-21T11:03:50.764020316Z,DCB4D90A0578,humidity,34.73
2026-07-21T11:04:25.757542951Z,DCB4D90A0578,humidity,34.9
2026-07-21T11:04:25.77986354Z,DCB4D90A0578,humidity,34.9
2026-07-21T11:05:05.692455011Z,DCB4D90A0578,humidity,34.91
2026-07-21T11:05:05.713701763Z,DCB4D90A0578,humidity,34.91
2026-07-21T11:05:10.308503112Z,DCB4D90A0578,humidity,34.9
